uf,Ano,Frase,Contagem,Porcentagem
MS,2024,Pessoa Localizada,14,1.23
MS,2024,Morte de Agente do Estado,13,1.14
MS,2024,Estupro,13,1.14
MS,2024,Apreensão de Maconha,11,0.96
MS,2024,Apreensão de Cocaína,10,0.88
MS,2024,Mandado de prisão cumprido,5,0.44
MS,2024,Pessoa Desaparecida,2,0.18
MT,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),122,10.83
MT,2015,Tentativa de feminicídio,110,9.77
MT,2015,Homicídio doloso,99,8.79
MT,2015,Lesão corporal seguida de morte,96,8.53
MT,2015,Feminicídio,95,8.44
MT,2015,Roubo seguido de morte (latrocínio),76,6.75
MT,2015,Morte por intervenção de Agente do Estado,56,4.97
MT,2015,Suicídio,53,4.71
MT,2015,Mortes a esclarecer (sem indício de crime),47,4.17
MT,2015,Tentativa de homicídio,47,4.17
MT,2015,Suicídio de Agente do Estado,44,3.91
MT,2015,Roubo de carga,30,2.66
MT,2015,Roubo de veículo,22,1.95
MT,2015,Roubo a instituição financeira,20,1.78
MT,2015,Morte de Agente do Estado,19,1.69
MT,2015,Tráfico de drogas,19,1.69
MT,2015,Pessoa Localizada,16,1.42
MT,2015,Emissão de Alvarás de licença,16,1.42
MT,2015,Estupro de vulnerável,16,1.42
MT,2015,Furto de veículo,16,1.42
MT,2015,Busca e salvamento,15,1.33
MT,2015,Combate a incêndios,14,1.24
MT,2015,Atendimento pré-hospitalar,13,1.15
MT,2015,Arma de Fogo Apreendida,12,1.07
MT,2015,Estupro,12,1.07
MT,2015,Realização de vistorias,12,1.07
MT,2015,Apreensão de Maconha,11,0.98
MT,2015,Apreensão de Cocaína,10,0.89
MT,2015,Mandado de prisão cumprido,5,0.44
MT,2015,Pessoa Desaparecida,3,0.27
MT,2016,Feminicídio,122,10.66
MT,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),118,10.31
MT,2016,Tentativa de feminicídio,115,10.04
MT,2016,Homicídio doloso,104,9.08
MT,2016,Tentativa de homicídio,71,6.2
MT,2016,Roubo seguido de morte (latrocínio),64,5.59
MT,2016,Lesão corporal seguida de morte,63,5.5
MT,2016,Morte por intervenção de Agente do Estado,59,5.15
MT,2016,Suicídio,57,4.98
MT,2016,Mortes a esclarecer (sem indício de crime),46,4.02
MT,2016,Suicídio de Agente do Estado,46,4.02
MT,2016,Roubo de carga,31,2.71
MT,2016,Roubo a instituição financeira,25,2.18
MT,2016,Furto de veículo,19,1.66
MT,2016,Pessoa Localizada,18,1.57
MT,2016,Busca e salvamento,18,1.57
MT,2016,Combate a incêndios,18,1.57
MT,2016,Roubo de veículo,18,1.57
MT,2016,Morte de Agente do Estado,17,1.48
MT,2016,Estupro,17,1.48
MT,2016,Emissão de Alvarás de licença,16,1.4
MT,2016,Tráfico de drogas,13,1.14
MT,2016,Arma de Fogo Apreendida,12,1.05
MT,2016,Estupro de vulnerável,12,1.05
MT,2016,Atendimento pré-hospitalar,11,0.96
MT,2016,Realização de vistorias,11,0.96
MT,2016,Apreensão de Maconha,9,0.79
MT,2016,Apreensão de Cocaína,8,0.7
MT,2016,Mandado de prisão cumprido,5,0.44
MT,2016,Pessoa Desaparecida,2,0.17
MT,2017,Lesão corporal seguida de morte,100,9.31
MT,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),98,9.12
MT,2017,Tentativa de feminicídio,91,8.47
MT,2017,Homicídio doloso,84,7.82
MT,2017,Feminicídio,78,7.26
MT,2017,Roubo seguido de morte (latrocínio),67,6.24
MT,2017,Tentativa de homicídio,63,5.87
MT,2017,Mortes a esclarecer (sem indício de crime),58,5.4
MT,2017,Suicídio,55,5.12
MT,2017,Suicídio de Agente do Estado,52,4.84
MT,2017,Morte por intervenção de Agente do Estado,47,4.38
MT,2017,Roubo de carga,30,2.79
MT,2017,Roubo a instituição financeira,24,2.23
MT,2017,Roubo de veículo,20,1.86
MT,2017,Arma de Fogo Apreendida,19,1.77
MT,2017,Emissão de Alvarás de licença,19,1.77
MT,2017,Morte de Agente do Estado,17,1.58
MT,2017,Combate a incêndios,16,1.49
MT,2017,Busca e salvamento,15,1.4
MT,2017,Estupro,15,1.4
MT,2017,Estupro de vulnerável,15,1.4
MT,2017,Furto de veículo,15,1.4
MT,2017,Realização de vistorias,15,1.4
MT,2017,Atendimento pré-hospitalar,14,1.3
MT,2017,Pessoa Localizada,12,1.12
MT,2017,Tráfico de drogas,11,1.02
MT,2017,Apreensão de Maconha,8,0.74
MT,2017,Apreensão de Cocaína,7,0.65
MT,2017,Mandado de prisão cumprido,5,0.47
MT,2017,Pessoa Desaparecida,4,0.37
MT,2018,Feminicídio,92,8.89
MT,2018,Tentativa de feminicídio,88,8.5
MT,2018,Homicídio doloso,84,8.12
MT,2018,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),77,7.44
MT,2018,Roubo seguido de morte (latrocínio),74,7.15
MT,2018,Tentativa de homicídio,71,6.86
MT,2018,Lesão corporal seguida de morte,58,5.6
MT,2018,Morte por intervenção de Agente do Estado,55,5.31
MT,2018,Mortes a esclarecer (sem indício de crime),53,5.12
MT,2018,Suicídio,44,4.25
MT,2018,Suicídio de Agente do Estado,43,4.15
MT,2018,Roubo de carga,32,3.09
MT,2018,Roubo de veículo,28,2.71
MT,2018,Furto de veículo,23,2.22
MT,2018,Atendimento pré-hospitalar,19,1.84
MT,2018,Tráfico de drogas,19,1.84
MT,2018,Estupro,18,1.74
MT,2018,Roubo a instituição financeira,18,1.74
MT,2018,Morte de Agente do Estado,17,1.64
MT,2018,Estupro de vulnerável,15,1.45
MT,2018,Arma de Fogo Apreendida,14,1.35
MT,2018,Busca e salvamento,14,1.35
MT,2018,Realização de vistorias,14,1.35
MT,2018,Pessoa Localizada,13,1.26
MT,2018,Apreensão de Cocaína,11,1.06
MT,2018,Combate a incêndios,11,1.06
MT,2018,Emissão de Alvarás de licença,11,1.06
MT,2018,Apreensão de Maconha,10,0.97
MT,2018,Mandado de prisão cumprido,6,0.58
MT,2018,Pessoa Desaparecida,3,0.29
MT,2019,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),121,10.46
MT,2019,Homicídio doloso,107,9.25
MT,2019,Roubo seguido de morte (latrocínio),105,9.08
MT,2019,Lesão corporal seguida de morte,89,7.69
MT,2019,Feminicídio,82,7.09
MT,2019,Tentativa de feminicídio,82,7.09
MT,2019,Mortes a esclarecer (sem indício de crime),63,5.45
MT,2019,Suicídio,63,5.45
MT,2019,Suicídio de Agente do Estado,62,5.36
MT,2019,Morte por intervenção de Agente do Estado,53,4.58
MT,2019,Tentativa de homicídio,52,4.49
MT,2019,Roubo a instituição financeira,31,2.68
MT,2019,Furto de veículo,25,2.16
MT,2019,Arma de Fogo Apreendida,19,1.64
MT,2019,Roubo de veículo,19,1.64
MT,2019,Estupro de vulnerável,18,1.56
MT,2019,Roubo de carga,18,1.56
MT,2019,Pessoa Localizada,16,1.38
MT,2019,Atendimento pré-hospitalar,14,1.21
MT,2019,Combate a incêndios,14,1.21
MT,2019,Estupro,14,1.21
MT,2019,Realização de vistorias,14,1.21
MT,2019,Apreensão de Cocaína,13,1.12
MT,2019,Emissão de Alvarás de licença,13,1.12
MT,2019,Tráfico de drogas,12,1.04
MT,2019,Morte de Agente do Estado,11,0.95
MT,2019,Busca e salvamento,11,0.95
MT,2019,Apreensão de Maconha,9,0.78
MT,2019,Mandado de prisão cumprido,4,0.35
MT,2019,Pessoa Desaparecida,3,0.26
MT,2020,Tentativa de feminicídio,109,9.4
MT,2020,Lesão corporal seguida de morte,102,8.8
MT,2020,Feminicídio,100,8.63
MT,2020,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),100,8.63
MT,2020,Roubo seguido de morte (latrocínio),84,7.25
MT,2020,Homicídio doloso,79,6.82
MT,2020,Morte por intervenção de Agente do Estado,72,6.21
MT,2020,Tentativa de homicídio,69,5.95
MT,2020,Suicídio de Agente do Estado,65,5.61
MT,2020,Suicídio,60,5.18
MT,2020,Mortes a esclarecer (sem indício de crime),42,3.62
MT,2020,Roubo de veículo,23,1.98
MT,2020,Roubo a instituição financeira,20,1.73
MT,2020,Roubo de carga,20,1.73
MT,2020,Morte de Agente do Estado,19,1.64
MT,2020,Estupro,19,1.64
MT,2020,Estupro de vulnerável,19,1.64
MT,2020,Emissão de Alvarás de licença,18,1.55
MT,2020,Furto de veículo,18,1.55
MT,2020,Arma de Fogo Apreendida,16,1.38
MT,2020,Atendimento pré-hospitalar,16,1.38
MT,2020,Busca e salvamento,14,1.21
MT,2020,Combate a incêndios,14,1.21
MT,2020,Tráfico de drogas,14,1.21
MT,2020,Realização de vistorias,13,1.12
MT,2020,Pessoa Localizada,11,0.95
MT,2020,Apreensão de Maconha,8,0.69
MT,2020,Apreensão de Cocaína,7,0.6
MT,2020,Mandado de prisão cumprido,5,0.43
MT,2020,Pessoa Desaparecida,3,0.26
MT,2021,Feminicídio,114,10.16
MT,2021,Lesão corporal seguida de morte,91,8.11
MT,2021,Tentativa de feminicídio,91,8.11
MT,2021,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),87,7.75
MT,2021,Morte por intervenção de Agente do Estado,78,6.95
MT,2021,Homicídio doloso,77,6.86
MT,2021,Roubo seguido de morte (latrocínio),75,6.68
MT,2021,Suicídio de Agente do Estado,68,6.06
MT,2021,Suicídio,58,5.17
MT,2021,Mortes a esclarecer (sem indício de crime),50,4.46
MT,2021,Tentativa de homicídio,48,4.28
MT,2021,Roubo de carga,26,2.32
MT,2021,Roubo de veículo,24,2.14
MT,2021,Emissão de Alvarás de licença,19,1.69
MT,2021,Roubo a instituição financeira,19,1.69
MT,2021,Atendimento pré-hospitalar,18,1.6
MT,2021,Realização de vistorias,18,1.6
MT,2021,Pessoa Localizada,17,1.52
MT,2021,Busca e salvamento,16,1.43
MT,2021,Combate a incêndios,16,1.43
MT,2021,Morte de Agente do Estado,15,1.34
MT,2021,Estupro,14,1.25
MT,2021,Furto de veículo,14,1.25
MT,2021,Apreensão de Maconha,13,1.16
MT,2021,Estupro de vulnerável,13,1.16
MT,2021,Arma de Fogo Apreendida,12,1.07
MT,2021,Tráfico de drogas,12,1.07
MT,2021,Apreensão de Cocaína,11,0.98
MT,2021,Mandado de prisão cumprido,5,0.45
MT,2021,Pessoa Desaparecida,3,0.27
MT,2022,Feminicídio,122,11.0
MT,2022,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),114,10.28
MT,2022,Roubo seguido de morte (latrocínio),93,8.39
MT,2022,Homicídio doloso,83,7.48
MT,2022,Tentativa de feminicídio,72,6.49
MT,2022,Suicídio de Agente do Estado,69,6.22
MT,2022,Morte por intervenção de Agente do Estado,69,6.22
MT,2022,Lesão corporal seguida de morte,59,5.32
MT,2022,Suicídio,56,5.05
MT,2022,Tentativa de homicídio,48,4.33
MT,2022,Mortes a esclarecer (sem indício de crime),36,3.25
MT,2022,Roubo de veículo,30,2.71
MT,2022,Roubo a instituição financeira,26,2.34
MT,2022,Roubo de carga,23,2.07
MT,2022,Pessoa Localizada,19,1.71
MT,2022,Tráfico de drogas,18,1.62
MT,2022,Estupro,17,1.53
MT,2022,Furto de veículo,17,1.53
MT,2022,Arma de Fogo Apreendida,16,1.44
MT,2022,Estupro de vulnerável,15,1.35
MT,2022,Atendimento pré-hospitalar,14,1.26
MT,2022,Busca e salvamento,14,1.26
MT,2022,Morte de Agente do Estado,13,1.17
MT,2022,Apreensão de Maconha,13,1.17
MT,2022,Realização de vistorias,13,1.17
MT,2022,Combate a incêndios,11,0.99
MT,2022,Emissão de Alvarás de licença,11,0.99
MT,2022,Apreensão de Cocaína,9,0.81
MT,2022,Mandado de prisão cumprido,5,0.45
MT,2022,Pessoa Desaparecida,4,0.36
MT,2023,Feminicídio,94,8.58
MT,2023,Tentativa de feminicídio,94,8.58
MT,2023,Homicídio doloso,91,8.31
MT,2023,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),90,8.22
MT,2023,Lesão corporal seguida de morte,73,6.67
MT,2023,Tentativa de homicídio,72,6.58
MT,2023,Suicídio de Agente do Estado,65,5.94
MT,2023,Roubo seguido de morte (latrocínio),64,5.84
MT,2023,Morte por intervenção de Agente do Estado,61,5.57
MT,2023,Suicídio,54,4.93
MT,2023,Mortes a esclarecer (sem indício de crime),41,3.74
MT,2023,Roubo de carga,32,2.92
MT,2023,Roubo a instituição financeira,27,2.47
MT,2023,Roubo de veículo,26,2.37
MT,2023,Furto de veículo,20,1.83
MT,2023,Atendimento pré-hospitalar,19,1.74
MT,2023,Combate a incêndios,19,1.74
MT,2023,Emissão de Alvarás de licença,17,1.55
MT,2023,Tráfico de drogas,17,1.55
MT,2023,Estupro,15,1.37
MT,2023,Morte de Agente do Estado,14,1.28
MT,2023,Pessoa Localizada,14,1.28
MT,2023,Arma de Fogo Apreendida,12,1.1
MT,2023,Busca e salvamento,12,1.1
MT,2023,Realização de vistorias,12,1.1
MT,2023,Estupro de vulnerável,11,1.0
MT,2023,Apreensão de Cocaína,10,0.91
MT,2023,Apreensão de Maconha,9,0.82
MT,2023,Mandado de prisão cumprido,6,0.55
MT,2023,Pessoa Desaparecida,4,0.37
MT,2024,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),126,11.57
MT,2024,Tentativa de feminicídio,98,9.0
MT,2024,Homicídio doloso,95,8.72
MT,2024,Morte por intervenção de Agente do Estado,78,7.16
MT,2024,Feminicídio,70,6.43
MT,2024,Roubo seguido de morte (latrocínio),63,5.79
MT,2024,Lesão corporal seguida de morte,62,5.69
MT,2024,Suicídio de Agente do Estado,59,5.42
MT,2024,Tentativa de homicídio,57,5.23
MT,2024,Mortes a esclarecer (sem indício de crime),55,5.05
MT,2024,Suicídio,50,4.59
MT,2024,Roubo de veículo,31,2.85
MT,2024,Roubo a instituição financeira,24,2.2
MT,2024,Roubo de carga,20,1.84
MT,2024,Arma de Fogo Apreendida,18,1.65
MT,2024,Morte de Agente do Estado,18,1.65
MT,2024,Busca e salvamento,17,1.56
MT,2024,Combate a incêndios,16,1.47
MT,2024,Furto de veículo,16,1.47
MT,2024,Tráfico de drogas,16,1.47
MT,2024,Atendimento pré-hospitalar,14,1.29
MT,2024,Estupro,14,1.29
MT,2024,Pessoa Localizada,13,1.19
MT,2024,Estupro de vulnerável,12,1.1
MT,2024,Emissão de Alvarás de licença,11,1.01
MT,2024,Realização de vistorias,11,1.01
MT,2024,Apreensão de Maconha,9,0.83
MT,2024,Apreensão de Cocaína,8,0.73
MT,2024,Mandado de prisão cumprido,5,0.46
MT,2024,Pessoa Desaparecida,3,0.28
PA,2015,Roubo seguido de morte (latrocínio),107,9.15
PA,2015,Tentativa de feminicídio,103,8.8
PA,2015,Homicídio doloso,100,8.55
PA,2015,Lesão corporal seguida de morte,91,7.78
PA,2015,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),83,7.09
PA,2015,Feminicídio,80,6.84
PA,2015,Suicídio,69,5.9
PA,2015,Tentativa de homicídio,65,5.56
PA,2015,Mortes a esclarecer (sem indício de crime),62,5.3
PA,2015,Suicídio de Agente do Estado,56,4.79
PA,2015,Morte por intervenção de Agente do Estado,55,4.7
PA,2015,Furto de veículo,25,2.14
PA,2015,Roubo a instituição financeira,25,2.14
PA,2015,Roubo de carga,25,2.14
PA,2015,Roubo de veículo,22,1.88
PA,2015,Busca e salvamento,18,1.54
PA,2015,Emissão de Alvarás de licença,18,1.54
PA,2015,Realização de vistorias,18,1.54
PA,2015,Morte de Agente do Estado,17,1.45
PA,2015,Tráfico de drogas,16,1.37
PA,2015,Combate a incêndios,15,1.28
PA,2015,Arma de Fogo Apreendida,14,1.2
PA,2015,Pessoa Localizada,14,1.2
PA,2015,Estupro,14,1.2
PA,2015,Estupro de vulnerável,14,1.2
PA,2015,Apreensão de Maconha,12,1.03
PA,2015,Atendimento pré-hospitalar,12,1.03
PA,2015,Apreensão de Cocaína,11,0.94
PA,2015,Mandado de prisão cumprido,6,0.51
PA,2015,Pessoa Desaparecida,3,0.26
PA,2016,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),129,11.66
PA,2016,Tentativa de feminicídio,86,7.78
PA,2016,Feminicídio,85,7.69
PA,2016,Roubo seguido de morte (latrocínio),80,7.23
PA,2016,Homicídio doloso,72,6.51
PA,2016,Lesão corporal seguida de morte,69,6.24
PA,2016,Tentativa de homicídio,66,5.97
PA,2016,Mortes a esclarecer (sem indício de crime),64,5.79
PA,2016,Suicídio,63,5.7
PA,2016,Morte por intervenção de Agente do Estado,54,4.88
PA,2016,Suicídio de Agente do Estado,52,4.7
PA,2016,Roubo a instituição financeira,26,2.35
PA,2016,Roubo de carga,24,2.17
PA,2016,Furto de veículo,21,1.9
PA,2016,Roubo de veículo,20,1.81
PA,2016,Morte de Agente do Estado,19,1.72
PA,2016,Estupro,19,1.72
PA,2016,Arma de Fogo Apreendida,18,1.63
PA,2016,Combate a incêndios,17,1.54
PA,2016,Atendimento pré-hospitalar,16,1.45
PA,2016,Busca e salvamento,16,1.45
PA,2016,Pessoa Localizada,13,1.18
PA,2016,Apreensão de Cocaína,13,1.18
PA,2016,Realização de vistorias,13,1.18
PA,2016,Emissão de Alvarás de licença,12,1.08
PA,2016,Estupro de vulnerável,12,1.08
PA,2016,Tráfico de drogas,12,1.08
PA,2016,Apreensão de Maconha,7,0.63
PA,2016,Mandado de prisão cumprido,4,0.36
PA,2016,Pessoa Desaparecida,4,0.36
PA,2017,Homicídio doloso,115,10.47
PA,2017,Tentativa de feminicídio,101,9.2
PA,2017,Lesão corporal seguida de morte,99,9.02
PA,2017,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),94,8.56
PA,2017,Feminicídio,90,8.2
PA,2017,Morte por intervenção de Agente do Estado,68,6.19
PA,2017,Suicídio de Agente do Estado,66,6.01
PA,2017,Roubo seguido de morte (latrocínio),60,5.46
PA,2017,Suicídio,60,5.46
PA,2017,Tentativa de homicídio,48,4.37
PA,2017,Mortes a esclarecer (sem indício de crime),38,3.46
PA,2017,Roubo a instituição financeira,29,2.64
PA,2017,Roubo de carga,22,2.0
PA,2017,Atendimento pré-hospitalar,19,1.73
PA,2017,Roubo de veículo,18,1.64
PA,2017,Estupro,16,1.46
PA,2017,Tráfico de drogas,16,1.46
PA,2017,Busca e salvamento,14,1.28
PA,2017,Estupro de vulnerável,14,1.28
PA,2017,Furto de veículo,14,1.28
PA,2017,Arma de Fogo Apreendida,13,1.18
PA,2017,Pessoa Localizada,12,1.09
PA,2017,Apreensão de Maconha,12,1.09
PA,2017,Morte de Agente do Estado,11,1.0
PA,2017,Combate a incêndios,11,1.0
PA,2017,Emissão de Alvarás de licença,11,1.0
PA,2017,Realização de vistorias,11,1.0
PA,2017,Apreensão de Cocaína,8,0.73
PA,2017,Mandado de prisão cumprido,4,0.36
PA,2017,Pessoa Desaparecida,4,0.36
PA,2018,Homicídio doloso,128,11.15
PA,2018,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),113,9.84
PA,2018,Roubo seguido de morte (latrocínio),106,9.23
PA,2018,Tentativa de feminicídio,98,8.54
PA,2018,Feminicídio,89,7.75
PA,2018,Lesão corporal seguida de morte,82,7.14
PA,2018,Suicídio de Agente do Estado,65,5.66
PA,2018,Suicídio,51,4.44
PA,2018,Morte por intervenção de Agente do Estado,48,4.18
PA,2018,Tentativa de homicídio,44,3.83
PA,2018,Mortes a esclarecer (sem indício de crime),43,3.75
PA,2018,Roubo a instituição financeira,24,2.09
PA,2018,Furto de veículo,23,2.0
PA,2018,Roubo de carga,23,2.0
PA,2018,Roubo de veículo,23,2.0
PA,2018,Morte de Agente do Estado,18,1.57
PA,2018,Emissão de Alvarás de licença,18,1.57
PA,2018,Busca e salvamento,15,1.31
PA,2018,Realização de vistorias,15,1.31
PA,2018,Tráfico de drogas,15,1.31
PA,2018,Arma de Fogo Apreendida,14,1.22
PA,2018,Combate a incêndios,14,1.22
PA,2018,Pessoa Localizada,13,1.13
PA,2018,Apreensão de Maconha,13,1.13
PA,2018,Apreensão de Cocaína,12,1.05
PA,2018,Estupro de vulnerável,12,1.05
PA,2018,Atendimento pré-hospitalar,11,0.96
PA,2018,Estupro,11,0.96
PA,2018,Mandado de prisão cumprido,4,0.35
PA,2018,Pessoa Desaparecida,3,0.26
PA,2019,Homicídio doloso,104,9.6
PA,2019,Lesão corporal seguida de morte,95,8.77
PA,2019,Tentativa de feminicídio,90,8.31
PA,2019,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),79,7.29
PA,2019,Morte por intervenção de Agente do Estado,78,7.2
PA,2019,Feminicídio,76,7.02
PA,2019,Roubo seguido de morte (latrocínio),73,6.74
PA,2019,Tentativa de homicídio,66,6.09
PA,2019,Suicídio de Agente do Estado,51,4.71
PA,2019,Suicídio,50,4.62
PA,2019,Mortes a esclarecer (sem indício de crime),39,3.6
PA,2019,Roubo a instituição financeira,30,2.77
PA,2019,Roubo de carga,23,2.12
PA,2019,Furto de veículo,22,2.03
PA,2019,Roubo de veículo,20,1.85
PA,2019,Busca e salvamento,19,1.75
PA,2019,Atendimento pré-hospitalar,18,1.66
PA,2019,Realização de vistorias,17,1.57
PA,2019,Tráfico de drogas,17,1.57
PA,2019,Estupro,14,1.29
PA,2019,Combate a incêndios,13,1.2
PA,2019,Emissão de Alvarás de licença,13,1.2
PA,2019,Estupro de vulnerável,13,1.2
PA,2019,Pessoa Localizada,12,1.11
PA,2019,Arma de Fogo Apreendida,11,1.02
PA,2019,Morte de Agente do Estado,11,1.02
PA,2019,Apreensão de Cocaína,11,1.02
PA,2019,Apreensão de Maconha,9,0.83
PA,2019,Mandado de prisão cumprido,6,0.55
PA,2019,Pessoa Desaparecida,3,0.28
PA,2020,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),130,10.76
PA,2020,Tentativa de feminicídio,112,9.27
PA,2020,Homicídio doloso,110,9.11
PA,2020,Roubo seguido de morte (latrocínio),110,9.11
PA,2020,Feminicídio,87,7.2
PA,2020,Suicídio,71,5.88
PA,2020,Lesão corporal seguida de morte,69,5.71
PA,2020,Morte por intervenção de Agente do Estado,67,5.55
PA,2020,Tentativa de homicídio,66,5.46
PA,2020,Suicídio de Agente do Estado,48,3.97
PA,2020,Mortes a esclarecer (sem indício de crime),40,3.31
PA,2020,Roubo de carga,30,2.48
PA,2020,Furto de veículo,24,1.99
PA,2020,Estupro,19,1.57
PA,2020,Tráfico de drogas,19,1.57
PA,2020,Morte de Agente do Estado,18,1.49
PA,2020,Combate a incêndios,18,1.49
PA,2020,Realização de vistorias,18,1.49
PA,2020,Roubo a instituição financeira,18,1.49
PA,2020,Roubo de veículo,18,1.49
PA,2020,Estupro de vulnerável,17,1.41
PA,2020,Arma de Fogo Apreendida,16,1.32
PA,2020,Pessoa Localizada,16,1.32
PA,2020,Busca e salvamento,16,1.32
PA,2020,Atendimento pré-hospitalar,13,1.08
PA,2020,Emissão de Alvarás de licença,12,0.99
PA,2020,Apreensão de Maconha,10,0.83
PA,2020,Apreensão de Cocaína,9,0.75
PA,2020,Mandado de prisão cumprido,4,0.33
PA,2020,Pessoa Desaparecida,3,0.25
PA,2021,Feminicídio,123,10.84
PA,2021,Tentativa de feminicídio,122,10.75
PA,2021,Homicídio doloso,88,7.75
PA,2021,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),85,7.49
PA,2021,Morte por intervenção de Agente do Estado,75,6.61
PA,2021,Lesão corporal seguida de morte,66,5.81
PA,2021,Tentativa de homicídio,66,5.81
PA,2021,Roubo seguido de morte (latrocínio),65,5.73
PA,2021,Mortes a esclarecer (sem indício de crime),61,5.37
PA,2021,Suicídio de Agente do Estado,61,5.37
PA,2021,Suicídio,43,3.79
PA,2021,Roubo de veículo,27,2.38
PA,2021,Furto de veículo,22,1.94
PA,2021,Roubo de carga,19,1.67
PA,2021,Arma de Fogo Apreendida,18,1.59
PA,2021,Roubo a instituição financeira,18,1.59
PA,2021,Tráfico de drogas,18,1.59
PA,2021,Combate a incêndios,17,1.5
PA,2021,Estupro,17,1.5
PA,2021,Pessoa Localizada,16,1.41
PA,2021,Atendimento pré-hospitalar,14,1.23
PA,2021,Morte de Agente do Estado,13,1.15
PA,2021,Busca e salvamento,13,1.15
PA,2021,Emissão de Alvarás de licença,13,1.15
PA,2021,Estupro de vulnerável,13,1.15
PA,2021,Realização de vistorias,12,1.06
PA,2021,Apreensão de Cocaína,11,0.97
PA,2021,Apreensão de Maconha,10,0.88
PA,2021,Mandado de prisão cumprido,6,0.53
PA,2021,Pessoa Desaparecida,3,0.26
PA,2022,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),126,11.93
PA,2022,Homicídio doloso,114,10.8
PA,2022,Roubo seguido de morte (latrocínio),83,7.86
PA,2022,Lesão corporal seguida de morte,72,6.82
PA,2022,Tentativa de feminicídio,71,6.72
PA,2022,Feminicídio,69,6.53
PA,2022,Suicídio de Agente do Estado,53,5.02
PA,2022,Tentativa de homicídio,51,4.83
PA,2022,Morte por intervenção de Agente do Estado,49,4.64
PA,2022,Mortes a esclarecer (sem indício de crime),45,4.26
PA,2022,Suicídio,39,3.69
PA,2022,Roubo de carga,31,2.94
PA,2022,Roubo de veículo,24,2.27
PA,2022,Roubo a instituição financeira,23,2.18
PA,2022,Atendimento pré-hospitalar,19,1.8
PA,2022,Combate a incêndios,19,1.8
PA,2022,Morte de Agente do Estado,16,1.52
PA,2022,Emissão de Alvarás de licença,16,1.52
PA,2022,Estupro,16,1.52
PA,2022,Realização de vistorias,16,1.52
PA,2022,Estupro de vulnerável,15,1.42
PA,2022,Furto de veículo,15,1.42
PA,2022,Pessoa Localizada,12,1.14
PA,2022,Tráfico de drogas,12,1.14
PA,2022,Arma de Fogo Apreendida,11,1.04
PA,2022,Apreensão de Maconha,11,1.04
PA,2022,Busca e salvamento,11,1.04
PA,2022,Apreensão de Cocaína,9,0.85
PA,2022,Mandado de prisão cumprido,5,0.47
PA,2022,Pessoa Desaparecida,3,0.28
PA,2023,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),124,10.45
PA,2023,Tentativa de feminicídio,120,10.11
PA,2023,Feminicídio,107,9.01
PA,2023,Roubo seguido de morte (latrocínio),94,7.92
PA,2023,Homicídio doloso,88,7.41
PA,2023,Lesão corporal seguida de morte,81,6.82
PA,2023,Morte por intervenção de Agente do Estado,78,6.57
PA,2023,Suicídio,61,5.14
PA,2023,Mortes a esclarecer (sem indício de crime),59,4.97
PA,2023,Tentativa de homicídio,53,4.47
PA,2023,Suicídio de Agente do Estado,46,3.88
PA,2023,Roubo a instituição financeira,27,2.27
PA,2023,Roubo de veículo,24,2.02
PA,2023,Realização de vistorias,19,1.6
PA,2023,Roubo de carga,19,1.6
PA,2023,Atendimento pré-hospitalar,17,1.43
PA,2023,Tráfico de drogas,17,1.43
PA,2023,Pessoa Localizada,16,1.35
PA,2023,Combate a incêndios,16,1.35
PA,2023,Emissão de Alvarás de licença,16,1.35
PA,2023,Furto de veículo,15,1.26
PA,2023,Estupro,14,1.18
PA,2023,Morte de Agente do Estado,13,1.1
PA,2023,Busca e salvamento,13,1.1
PA,2023,Estupro de vulnerável,12,1.01
PA,2023,Arma de Fogo Apreendida,11,0.93
PA,2023,Apreensão de Cocaína,11,0.93
PA,2023,Apreensão de Maconha,7,0.59
PA,2023,Mandado de prisão cumprido,6,0.51
PA,2023,Pessoa Desaparecida,3,0.25
PA,2024,Tentativa de feminicídio,115,10.62
PA,2024,Feminicídio,111,10.25
PA,2024,Morte no trânsito ou em decorrência dele (exceto homicídio doloso),91,8.4
PA,2024,Homicídio doloso,77,7.11
PA,2024,Tentativa de homicídio,76,7.02
PA,2024,Morte por intervenção de Agente do Estado,66,6.09
PA,2024,Roubo seguido de morte (latrocínio),60,5.54
